"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"VIRPBQVX","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","During a commercial vehicle inspection, @TxDPS stopped another human smuggling operation, finding 84 illegal immigrants hidden in a dump truck. #OperationLoneStar continues stepping up to stop the dangerous smuggling of people from Mexico into Texas. https://t.co/d2wGxRZrKB","Twitter","","","","https://twitter.com/GovAbbott/status/1587548008006418433","","2022-11-01","2023-03-21 19:47:30","2023-03-21 19:47:30","2023-03-21 19:47:30","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\7HL72F8U\1587548008006418433.html","https://t.co/d2wGxRZrKB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NI56ECRM","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","As of today, Texas has bused over 12,900 migrants to sanctuary cities: ➡️ Almost 8,300 to D.C. ➡️ Over 3,500 to NYC ➡️ Over 1,100 to Chicago Texas is relieving small border communities from the burdens caused by Pres. Biden’s open border policies. #OperationLoneStar","Twitter","","","","https://twitter.com/GovAbbott/status/1587108019619471361","","2022-10-31","2023-03-21 19:47:58","2023-03-21 19:47:58","2023-03-21 19:47:58","","","","","","","","","","","","","","en","","Tweet","","","","","","","C:\Users\bhjon\Zotero\storage\RUUW2DSL\1587108019619471361.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D4LH2X9M","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","Small border town resources are exhausted because of Pres. Biden's reckless open border policies. #OperationLoneStar is providing critical support to communities across Texas in President Biden’s absence. https://t.co/HncyN0RLtf","Twitter","","","","https://twitter.com/GovAbbott/status/1586734692102971397","","2022-10-30","2023-03-21 19:48:08","2023-03-21 19:48:08","2023-03-21 19:48:08","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\K58P48RE\1586734692102971397.html","https://t.co/HncyN0RLtf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NA9ZFR92","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","#OperationLoneStar continues boosting efforts to secure our border amid this unprecedented crisis. With a record 2.37 MILLION encounters at the border in the last year, Texas is filling in the dangerous gaps left by Pres. Biden's open border policies. https://t.co/hz4lXioPbL","Twitter","","","","https://twitter.com/GovAbbott/status/1586072903896158208","","2022-10-28","2023-03-21 19:48:23","2023-03-21 19:48:23","2023-03-21 19:48:23","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\LVFA9L3A\1586072903896158208.html","https://t.co/hz4lXioPbL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RVVAMXVN","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","As of today, Texas has bused over 12,700 migrants to sanctuary cities: ➡️ Over 8,200 to D.C. ➡️ Over 3,400 to NYC ➡️ Over 1,000 to Chicago Texas is helping provide relief to overrun, overwhelmed border towns through our busing strategy. #OperationLoneStar","Twitter","","","","https://twitter.com/GovAbbott/status/1582093499398176769","","2022-10-17","2023-03-21 19:49:48","2023-03-21 19:49:48","2023-03-21 19:49:48","","","","","","","","","","","","","","en","","Tweet","","","","","","","C:\Users\bhjon\Zotero\storage\UEWIZ57Q\1582093499398176769.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FBSBCYBP","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","Through #OperationLoneStar, @TxDPS & @TXMilitary continue thwarting transnational crime & the flow of fentanyl into our communities. Texas is responding in full force to the historic border crisis that Pres. Biden’s open border policies have created. https://t.co/ECbzUOxpHg","Twitter","","","","https://twitter.com/GovAbbott/status/1581019495358861313","","2022-10-14","2023-03-21 19:50:00","2023-03-21 19:50:00","2023-03-21 19:50:00","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\K2SZ9ABH\1581019495358861313.html","https://t.co/ECbzUOxpHg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N6J4IDN6","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","As of today, Texas has bused over 12,300 migrants to sanctuary cities: ➡️ Over 8,200 to D.C. ➡️ Over 3,200 to NYC ➡️ Over 920 to Chicago #OperationLoneStar is helping small border towns by busing migrants to sanctuary cities that can support them.","Twitter","","","","https://twitter.com/GovAbbott/status/1579505435484491776","","2022-10-10","2023-03-21 19:50:37","2023-03-21 19:50:37","2023-03-21 19:50:37","","","","","","","","","","","","","","en","","Tweet","","","","","","","C:\Users\bhjon\Zotero\storage\V3BFDCK6\1579505435484491776.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q96CE8XH","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","#OperationLoneStar plays a critical role in stopping cartels from smuggling weapons, illegal drugs, and people into Texas. Texas is working non-stop to prevent the border-related criminal activity that President Biden's open border policies invite. https://t.co/hKaozoA26h","Twitter","","","","https://twitter.com/GovAbbott/status/1578458646165716992","","2022-10-07","2023-03-21 19:50:45","2023-03-21 19:50:45","2023-03-21 19:50:45","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\I7PL6VQK\1578458646165716992.html","https://t.co/hKaozoA26h","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A36FX5VY","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","As of today, Texas has bused over 11,900 migrants to sanctuary cities: ➡️ Over 8,200 to D.C. ➡️ Over 2,900 to NYC ➡️ Over 870 to Chicago Texas will continue busing migrants to help our overrun & overwhelmed border communities. #OperationLoneStar","Twitter","","","","https://twitter.com/GovAbbott/status/1577034602006577152","","2022-10-03","2023-03-21 19:51:07","2023-03-21 19:51:07","2023-03-21 19:51:07","","","","","","","","","","","","","","en","","Tweet","","","","","","","C:\Users\bhjon\Zotero\storage\AZ4SZC92\1577034602006577152.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7JRD5GMR","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","#OperationLoneStar continues to stop human smuggling attempts & other transnational crimes. As President Biden refuses to address his ongoing border crisis, Texas is stepping up to keep criminals out of our communities & protect Texans. https://t.co/G4tkX6r8Y0","Twitter","","","","https://twitter.com/GovAbbott/status/1575910577897377793","","2022-09-30","2023-03-21 19:51:30","2023-03-21 19:51:30","2023-03-21 19:51:30","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\6GME65QV\1575910577897377793.html","https://t.co/G4tkX6r8Y0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LT9BQ5KM","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","As of today, Texas has bused over 11,500 migrants to sanctuary cities: ➡️ Over 8,100 to D.C. ➡️ Over 2,700 to NYC ➡️ Over 770 to Chicago Texas continues working to secure the border. #OperationLoneStar","Twitter","","","","https://twitter.com/GovAbbott/status/1574486113531858944","","2022-09-26","2023-03-21 19:51:47","2023-03-21 19:51:47","2023-03-21 19:51:47","","","","","","","","","","","","","","en","","Tweet","","","","","","","C:\Users\bhjon\Zotero\storage\RCSGKKYH\1574486113531858944.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5Q9VC2VH","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","President Biden's open border policies welcome Mexican drug cartels to smuggle deadly fentanyl into our state & country. As part of #OperationLoneStar, Texas is increasing efforts to combat this growing fentanyl crisis & keep Texans safe. https://t.co/Mmfxru8SYi","Twitter","","","","https://twitter.com/GovAbbott/status/1573387752363925505","","2022-09-23","2023-03-21 19:51:58","2023-03-21 19:51:58","2023-03-21 19:51:58","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\JD2UBATL\1573387752363925505.html","https://t.co/Mmfxru8SYi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H4RF4IEF","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","Texas has bused over 11,000 migrants to sanctuary cities D.C., NYC, & Chicago. Until the Biden-Harris Administration stops denying the border crisis they’ve created, Texas will continue bringing the border to their front door. #OperationLoneStar https://t.co/UlkLwm9m8v","Twitter","","","","https://twitter.com/GovAbbott/status/1570864635993268224","","2022-09-16","2023-03-21 19:52:50","2023-03-21 19:52:50","2023-03-21 19:52:50","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\UI7QRTCD\1570864635993268224.html","https://t.co/UlkLwm9m8v","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4I3PF8JS","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","#OperationLoneStar continues to protect Texans from President Biden’s dangerous open border policies: ✅ Over 336M lethal doses of fentanyl seized ✅ Over 19.7K criminal arrests ✅ Over 302.6K apprehensions https://t.co/JSi1xeyNER","Twitter","","","","https://twitter.com/GovAbbott/status/1570093944951943169","","2022-09-14","2023-03-21 19:53:03","2023-03-21 19:53:03","2023-03-21 19:53:03","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\ZGQRABUR\1570093944951943169.html","https://t.co/JSi1xeyNER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QV3S3BLH","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","Pres. Biden’s open border policies are causing a “tsunami of death.” Collin County has seen a 571% increase in fentanyl-related deaths. Under #OperationLoneStar, Texas is stepping up to secure the border & protect Texans from this deadly drug. https://t.co/fS9MVDvxQs","Twitter","","","","https://twitter.com/GovAbbott/status/1567914500539518976","","2022-09-08","2023-03-21 19:53:33","2023-03-21 19:53:33","2023-03-21 19:53:33","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\YJ35T8K6\1567914500539518976.html","https://t.co/fS9MVDvxQs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AXIZE6F5","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","Under Pres. Biden, there has been a HUGE SPIKE in terrorists on the Terrorist Watchlist crossing along our southern border: FY 2021 🔺 400% FY 2022 🔺 340% #OperationLoneStar will continue stepping up to secure the border & protect Americans from national security threats. https://t.co/EkdvsPhkF0","Twitter","","","","https://twitter.com/GovAbbott/status/1567517069331124224","","2022-09-07","2023-03-21 19:54:04","2023-03-21 19:54:04","2023-03-21 19:54:04","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\KDHLUJZJ\1567517069331124224.html","https://t.co/EkdvsPhkF0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A5937LTM","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","#OperationLoneStar is bringing national attention to Pres. Biden’s growing border crisis, adding Chicago to D.C. & NYC as migrant busing destinations. Texas continues taking unprecedented action to help our overrun border towns & secure the border. https://t.co/bjP3J6lK4G","Twitter","","","","https://twitter.com/GovAbbott/status/1565759681573830659","","2022-09-02","2023-03-21 19:54:14","2023-03-21 19:54:14","2023-03-21 19:54:14","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\LNM8VKFC\1565759681573830659.html","https://t.co/bjP3J6lK4G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RP5RZPCZ","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","#OperationLoneStar has apprehended over 296,000 migrants & seized over 326 million lethal doses of fentanyl. Texas continues stepping up to prevent dangerous criminals & deadly drugs from flooding into communities across America. https://t.co/K9CNBUlV4v","Twitter","","","","https://twitter.com/GovAbbott/status/1562443077163225088","","2022-08-24","2023-03-21 19:54:46","2023-03-21 19:54:46","2023-03-21 19:54:46","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\T8ADDL2C\1562443077163225088.html","https://t.co/K9CNBUlV4v","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22YVAT7B","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","In March 2021, I launched #OperationLoneStar to protect Texans from President Biden’s growing crisis at our southern border. While Texas continues stepping up to respond to this crisis, the Biden Administration is actively opening our borders. ⬇️ https://t.co/RFJeTCykBX","Twitter","","","","https://twitter.com/GovAbbott/status/1561747284559273985","","2022-08-22","2023-03-21 19:55:04","2023-03-21 19:55:04","2023-03-21 19:55:04","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\J77FF8N7\1561747284559273985.html","https://t.co/RFJeTCykBX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QYSVNFHR","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","#OperationLoneStar is working 24/7 to combat the historic influx of illegal immigrants & criminal activity at the border. @TxDPS @TXMilitary Texas will continue busing migrants to NYC & D.C. to help our overrun border communities. https://t.co/46qsR9mQ42","Twitter","","","","https://twitter.com/GovAbbott/status/1560712138133585921","","2022-08-19","2023-03-21 19:55:20","2023-03-21 19:55:20","2023-03-21 19:55:20","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\385LBRN8\1560712138133585921.html","https://t.co/46qsR9mQ42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IHVNVL82","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","#OperationLoneStar continues to send migrants to NYC, D.C. as President Biden refuses to secure our southern border. With the border region overrun & overwhelmed, the busing mission is providing much-needed relief for Texas communities. More here ⬇️ https://t.co/Tm76RdYeYN","Twitter","","","","https://twitter.com/GovAbbott/status/1558138269598203906","","2022-08-12","2023-03-21 19:55:33","2023-03-21 19:55:33","2023-03-21 19:55:33","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\MDBAALR5\1558138269598203906.html","https://t.co/Tm76RdYeYN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E9UXUMW3","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","Through #OperationLoneStar, Texas continues filling in the gaps where the Biden Administration has failed to secure our nation’s border.","Twitter","","","","https://twitter.com/GovAbbott/status/1557409244693118983","","2022-08-10","2023-03-21 19:55:53","2023-03-21 19:55:53","2023-03-21 19:55:53","","","","","","","","","","","","","","en","","Tweet","","","","","","","C:\Users\bhjon\Zotero\storage\IEVRXHZW\1557409244693118983.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G75VDJ3X","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","#OperationLoneStar is ramping up the migrant busing strategy, providing relief to Texas' overrun border communities. More than 6,500 migrants have been bused to D.C., & the first bus of migrants arrived in sanctuary-city NYC this morning. More here ⬇️ https://bit.ly/3oXDJEV","Twitter","","","","https://twitter.com/GovAbbott/status/1555629960441864192","","2022-08-05","2023-03-21 19:56:10","2023-03-21 19:56:10","2023-03-21 19:56:10","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\PBNY9X6U\1555629960441864192.html","https://bit.ly/3oXDJEV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WYU6KGZT","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","Texas border communities are overrun & overwhelmed, thanks to President Biden’s failed leadership to secure the border. Through #OperationLoneStar, we’re stepping up to protect Texans & Americans from this national crisis. https://t.co/2VFXx44etz","Twitter","","","","https://twitter.com/GovAbbott/status/1555301017889153024","","2022-08-04","2023-03-21 19:56:24","2023-03-21 19:56:24","2023-03-21 19:56:24","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\XDYML94R\1555301017889153024.html","https://t.co/2VFXx44etz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VSCD2P3K","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","Since March 2021, Texas has taken historic action through #OperationLoneStar to protect Texans & Americans. This federal crisis does deserve a federal response. Mayor Bowser should call on President Biden to do his job & secure the border. https://t.co/0kM9ELQem9","Twitter","","","","https://twitter.com/GovAbbott/status/1554189042287255556","","2022-08-01","2023-03-21 19:56:37","2023-03-21 19:56:37","2023-03-21 19:56:37","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\UKF6G5MB\1554189042287255556.html","https://t.co/0kM9ELQem9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BQNFLNEK","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","#OperationLoneStar continues combatting increased criminal activity like human smuggling and drug trafficking along the TX-Mexico border. -287,000+ apprehensions -17,700+ criminal arrests -15,100+ felony charges -325M+ lethal fentanyl doses https://t.co/occXjF9YZZ","Twitter","","","","https://twitter.com/GovAbbott/status/1553105014893285377","","2022-07-29","2023-03-21 19:57:15","2023-03-21 19:57:15","2023-03-21 19:57:15","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\IH7VZGWK\1553105014893285377.html","https://t.co/occXjF9YZZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BN2KNPVI","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","Instead of attacking U.S. Border Patrol agents for doing their job, President Biden should focus on doing his & secure the border. Texas will always welcome these agents on our team as we continue responding to Biden’s border crisis. #OperationLoneStar https://t.co/FrpfFLTdo3","Twitter","","","","https://twitter.com/GovAbbott/status/1552663496319459329","","2022-07-28","2023-03-21 19:57:40","2023-03-21 19:57:40","2023-03-21 19:57:40","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\WNHGLXAE\1552663496319459329.html","https://t.co/FrpfFLTdo3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BVDNK2S7","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","Through #OperationLoneStar, Texas remains the nation’s first line of defense against the smuggling of people, weapons, & deadly drugs like fentanyl from Mexico into the United States. More ⬇️https://t.co/1fSIglkgSl","Twitter","","","","https://twitter.com/GovAbbott/status/1550577848800497664","","2022-07-22","2023-03-21 19:57:52","2023-03-21 19:57:52","2023-03-21 19:57:52","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\TH9UH7LU\1550577848800497664.html","https://t.co/1fSIglkgSl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3FGPXWTT","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","#OperationLoneStar works 24/7 to do the job President Biden refuses to do - secure our southern border & keep America safe. - 284,000+ apprehensions - 17,400+ criminal arrests - 14,800+ felony charges https://t.co/s2OdDuP4dC","Twitter","","","","https://twitter.com/GovAbbott/status/1549841240182689798","","2022-07-20","2023-03-21 19:58:40","2023-03-21 19:58:40","2023-03-21 19:58:40","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\WNCM46BT\1549841240182689798.html","https://t.co/s2OdDuP4dC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LFCYFLC2","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","#OperationLoneStar continues to fight the deadly fentanyl crisis caused by President Biden's reckless open border policies. In TX, almost 1,700 fentanyl-related deaths were reported last year alone. Together, we're working to secure our border & ensure our communities are safe. https://t.co/qbTQa2z1UX","Twitter","","","","https://twitter.com/GovAbbott/status/1549409217781665795","","2022-07-19","2023-03-21 19:59:14","2023-03-21 19:59:14","2023-03-21 19:59:14","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\CYY4H84G\1549409217781665795.html","https://t.co/qbTQa2z1UX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WRIXT74H","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","As millions of deadly doses of fentanyl flood across the border, #OperationLoneStar is working 24/7 to protect our communities. TX law enforcement is filling the dangerous gaps left by the federal government’s failure to secure the border. More here ⬇️ https://t.co/jkFi0fdvHg","Twitter","","","","https://twitter.com/GovAbbott/status/1547990160716943361","","2022-07-15","2023-03-21 19:59:38","2023-03-21 19:59:38","2023-03-21 19:59:38","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\E7QXUTT4\1547990160716943361.html","https://t.co/jkFi0fdvHg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3CLTCXX2","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","Since the launch of #OperationLoneStar, @TxDPS & @TXMilitary have seized record amounts of fentanyl surging into our state. Texas is filling in the gaps left by the Biden Administration & stopping the flow of dangerous & deadly drugs into our communities. https://t.co/wO5SkcxObC","Twitter","","","","https://twitter.com/GovAbbott/status/1547308605795336198","","2022-07-13","2023-03-21 20:00:00","2023-03-21 20:00:00","2023-03-21 20:00:00","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\GFBY7LVW\1547308605795336198.html","https://t.co/wO5SkcxObC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SPHRP2PR","forumPost","2022","Gov. Greg Abbott [@GovAbbott]",".@TxDPS works 24/7 to protect our southern border against illegal crossings & criminal activity as part of #OperationLoneStar. Along with @TXMilitary, DPS ensures the safety & security of TX communities while the Biden Administration refuses to do its job. https://t.co/Gvs0fn5PBX","Twitter","","","","https://twitter.com/GovAbbott/status/1547276591788605444","","2022-07-13","2023-03-21 20:00:19","2023-03-21 20:00:19","2023-03-21 20:00:19","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\R7GLXEIX\1547276591788605444.html","https://t.co/Gvs0fn5PBX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QACKQZ44","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","While President Biden refuses to do his job & enforce the immigration laws enacted by Congress, the State of Texas is once again stepping up and taking unprecedented action to protect Americans & secure our southern border. #OperationLoneStar","Twitter","","","","https://twitter.com/GovAbbott/status/1546951841048567809","","2022-07-12","2023-03-21 20:00:39","2023-03-21 20:00:39","2023-03-21 20:00:39","","","","","","","","","","","","","","en","","Tweet","","","","","","","C:\Users\bhjon\Zotero\storage\PSJCMF6U\1546951841048567809.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WC3KDNN8","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","While President Biden refuses to do his job, TX is boosting border security efforts in local communities & returning illegal immigrants to the border. #OperationLoneStar is securing the border to defend both Texans & Americans. This week’s highlights⬇️ https://t.co/61TQSHyTL3","Twitter","","","","https://twitter.com/GovAbbott/status/1545515596623798272","","2022-07-08","2023-03-21 20:03:45","2023-03-21 20:03:45","2023-03-21 20:03:45","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\DJLDBIH7\1545515596623798272.html","https://t.co/61TQSHyTL3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4NXF8KRV","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","Announcing an additional $30M in #OperationLoneStar grants for Texas cities & counties, boosting local border security efforts. More info & how to apply ⬇️ https://t.co/nibUEbimyX","Twitter","","","","https://twitter.com/GovAbbott/status/1545053792944603136","","2022-07-07","2023-03-21 20:05:24","2023-03-21 20:05:24","2023-03-21 20:05:24","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\9TYER6RJ\1545053792944603136.html","https://t.co/nibUEbimyX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LAID8MIT","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","#OperationLoneStar is seizing record amounts of fentanyl pouring across the Texas-Mexico border. As the Biden Administration fails to secure the border, Texas law enforcement is preparing for increased criminal activity. More here ⬇ https://t.co/R3VOozCnFI","Twitter","","","","https://twitter.com/GovAbbott/status/1542925600020627457","","2022-07-01","2023-03-21 20:06:38","2023-03-21 20:06:38","2023-03-21 20:06:37","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\DRH3RXUH\1542925600020627457.html","https://t.co/R3VOozCnFI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KLYMER3U","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","Since the launch of #OperationLoneStar: 265,500+ migrants apprehended 16,400+ criminals arrested 13,800+ felony charges reported Authorities have also turned back 22,000+ migrants from illegally crossing the border. More here ⬇ https://t.co/RhLL1qVPwK","Twitter","","","","https://twitter.com/GovAbbott/status/1541542019276980225","","2022-06-27","2023-03-21 20:07:09","2023-03-21 20:07:09","2023-03-21 20:07:09","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\TUBDSWFL\1541542019276980225.html","https://t.co/RhLL1qVPwK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JTLCZJAV","forumPost","2022","Gov. Greg Abbott [@GovAbbott]","#OperationLoneStar continues ramping up in response to President Biden’s border crisis, turning back 22,000+ migrants. As migrant caravans grow & move north, Texas is working around the clock to step up our enhanced border security measures. More ⬇ https://t.co/RhLL1qVPwK","Twitter","","","","https://twitter.com/GovAbbott/status/1540406770153267202","","2022-06-24","2023-03-21 20:09:24","2023-03-21 20:09:24","2023-03-21 20:09:24","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\EPQAWP69\1540406770153267202.html","https://t.co/RhLL1qVPwK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
